Gene.ID,Genome.ID
2734134574,2731958010
2734143447,2731958011
2734146487,2731958012
2734155575,2731958013
2734161802,2731958014
2734167609,2731958015
2734169145,2731958016
2734179411,2731958017
2734186532,2731958018
2734192032,2731958019
2734197816,2731958020
2734200129,2731958021
2734210901,2731958022
2734212946,2731958023
2734218773,2731958024
2734223477,2731958025
2734235313,2731958026
2734235882,2731958027
2734246883,2731958028
2734253505,2731958029
2734257410,2731958030
2734263444,2731958031
2734270859,2731958032
2734276397,2731958033
2734283656,2731958034
2734283896,2731958035
2736401689,2734482494
2736407555,2734482495
2736417934,2734482496
2736418536,2734482497
2736429239,2734482498
2736430327,2734482499
2736436427,2734482500
2736446901,2734482501
2736453082,2734482502
2736455300,2734482503
2736461379,2734482504
2736467101,2734482505
2736477651,2734482506
2736479236,2734482507
2736484742,2734482508
2736494439,2734482509
2736501870,2734482510
2736508533,2734482511
2736508891,2734482512
2736518416,2734482513
2736526068,2734482514
2736528295,2734482515
2736535074,2734482516
2736542386,2734482517
2736620509,2734482529
639328233,639279310
2529815721,2529292743
2539963003,2537562154
2535009222,2534681678
2575227374,2574179988
2540678543,2540341118
2546100203,2545824565
2688420110,2687453349
2546115853,2545824567
2546119199,2545824568
2552009797,2551306150
2555184801,2554235218
2555218169,2554235224
2563773531,2563366717
2569281285,2568526219
2570898345,2568526712
2571642890,2571042176
2572965759,2571042564
2581224489,2579778843
2581762012,2579778972
2582100075,2579779057
2582320341,2579779106
2583757970,2582580883
2583800879,2582580893
2585928343,2585427615
2598478261,2597490142
2668766390,2667527606
2669089966,2667527692
2685763778,2684622813
2685783792,2684622816
2687912499,2687453218
2688091184,2687453261
2688717852,2687453418
2689087088,2687453514
2702384988,2700989384
2702623255,2700989433
2734291960,2731958036
2736604004,2734482526
2741741188,2740892060
2741747493,2740892061
2741977508,2740892099
2741988997,2740892100
2552307354,2551306212
2568825482,2568526079
2571656845,2571042179
2573416120,2571042699
2573654014,2571042769
2575721914,2574180134
2575727571,2574180135
2575852293,2574180171
2580556563,2579778687
2581456819,2579778898
2582144817,2579779066
2609989697,2609459787
2655475416,2654587704
2689185770,2687453536
2719178466,2718217881
2559380597,2558860267
2581405752,2579778887
2660412558,2660237944
2665499212,2663763064
2687302429,2684623235
2563019552,2562617104
2570076308,2568526461
2580272918,2579778617
2659982920,2657245692
2688849115,2687453452
2725205075,2724679040
2570828608,2568526692
2571327960,2571042077
2582131907,2579779064
2621220197,2619619278
2648086335,2645728046
2678000987,2675903445
2703130962,2700989539
2736073276,2734482398
2571797237,2571042222
2572494842,2571042424
2601456062,2600255231
2646264625,2645727626
2573673461,2571042775
2687943214,2687453225
2725773910,2724679180
2573909678,2571042843
2576875973,2576861003
2581755867,2579778970
2580895272,2579778766
2581450023,2579778897
2640771664,2639762801
2661681697,2660238266
2583877846,2582580909
2583965657,2582580927
2584163861,2582580985
2628802166,2627853747
2655451539,2654587699
2647393320,2645727884
2654878846,2654587563
2649750220,2648501394
2669523950,2667527795
2675628592,2671181129
2741798470,2740892069
2741804895,2740892070
2741810744,2740892071
2741816664,2740892072
2688447744,2687453356
2703117261,2700989537
2703123297,2700989538
2729057792,2728369079
2731102921,2728369622
2736556491,2734482519
2736563884,2734482520
2736571031,2734482521
2741691770,2740892052
2741697269,2740892053
2741705795,2740892054
2741710817,2740892055
2741716970,2740892056
2741767750,2740892064
2741919525,2740892089
2741854639,2740892078
2741860375,2740892079
2741866369,2740892080
2571626585,2571042171
2688766392,2687453431
2501815683,2501799902
2507385094,2507262023
2510606775,2510461028
2511857170,2511231165
2513458481,2513237054
2525597595,2524614738
2558561720,2558309066
2563021162,2562617104
2568822839,2568526079
2572704471,2571042490
2573227710,2571042644
2573332985,2571042674
2573567252,2571042745
2573656064,2571042769
2574031625,2571042881
2580128355,2579778585
2580137106,2579778586
2580169965,2579778594
2580436179,2579778655
2581453649,2579778897
2581455994,2579778898
2581582119,2579778927
2581734704,2579778965
2581945993,2579779017
2581983411,2579779027
2582108256,2579779059
2582335279,2579779110
2582455618,2579779140
2583884537,2582580910
2584164352,2582580985
2610918776,2609459975
2611205228,2609460049
2618583577,2617271040
2628804827,2627853747
2629675398,2627853962
2640768858,2639762801
2646238437,2645727620
2651283413,2648501792
2651700518,2648501891
2655446457,2654587699
2661686503,2660238266
2666021239,2663763191
2675128141,2671181014
2683142142,2681813165
2685753538,2684622811
2685759853,2684622812
2685778219,2684622815
2688846369,2687453452
2695637563,2695420356
2702392274,2700989385
2702397942,2700989386
2702404960,2700989387
2702409415,2700989388
2702631405,2700989435
2703119980,2700989537
2703125432,2700989538
2725321384,2724679068
2731107036,2728369622
2741466100,2740892008
2741471191,2740892009
2741480032,2740892010
2741692295,2740892052
2741701940,2740892053
2741704360,2740892054
2741711970,2740892055
2741717939,2740892056
2741768807,2740892064
2741854867,2740892078
2741857888,2740892079
2741869577,2740892080
2741955035,2740892095
2741959915,2740892096
2741968196,2740892097
2741972927,2740892098
2745249675,2744054676
2745252884,2744054677
2745263434,2744054678
2746480029,2744054992
638747867,638341158
647023540,647000299
650204404,649989990
2510588763,2510461025
2510644644,2510461033
2511078171,2510917011
2511929312,2511231183
2514267047,2513237259
2516495352,2516493000
2529806876,2529292742
2531670869,2529293227
2531675192,2529293228
2537633063,2537561515
2541806678,2541047093
2546104876,2545824566
2549709319,2548876757
2551839029,2551306114
2558593684,2558309079
2558610088,2558309082
2559383210,2558860267
2568738036,2568526052
2570073490,2568526461
2571325035,2571042077
2571623981,2571042171
2571653053,2571042179
2572351764,2571042380
2574104230,2571042902
2575288181,2574180006
2575778919,2574180151
2575855540,2574180171
2576287137,2574180290
2576314712,2574180297
2576420903,2574180328
2579791215,2579778504
2580075190,2579778572
2580274347,2579778617
2580283387,2579778620
2580335038,2579778632
2580558815,2579778687
2580561749,2579778688
2580596343,2579778696
2580635749,2579778704
2580756996,2579778731
2581027695,2579778799
2581125077,2579778822
2581210004,2579778841
2581261073,2579778853
2581268545,2579778855
2581294509,2579778860
2581400268,2579778887
2581492464,2579778907
2581514816,2579778912
2581830646,2579778987
2581883305,2579779000
2582135939,2579779064
2582419366,2579779132
2583807032,2582580894
2583863015,2582580907
2583947599,2582580923
2583967540,2582580927
2584118150,2582580977
2598025386,2597489934
2598077706,2597489949
2598083367,2597489950
2598089167,2597489951
2598105056,2597489954
2608383908,2606217733
2611234525,2609460055
2611392190,2609460090
2616093167,2615840571
2616097618,2615840572
2616104892,2615840573
2619268799,2617271249
2621223569,2619619278
2629593834,2627853942
2630192351,2627854093
2639362406,2636416113
2639368982,2636416114
2641572852,2639762996
2646017349,2645727567
2649751805,2648501394
2655472745,2654587704
2659984337,2657245692
2661373287,2660238192
2663495665,2660238714
2667345734,2663763518
2669525398,2667527795
2669953841,2667527901
2672281399,2671180317
2672286615,2671180318
2677998863,2675903445
2678458230,2675903567
2685556696,2684622753
2685558618,2684622754
2685564636,2684622755
2685574609,2684622756
2685577284,2684622757
2685583118,2684622758
2685591738,2684622759
2685600858,2684622760
2685604443,2684622761
2685613152,2684622762
2686600834,2684623051
2686673642,2684623070
2687299912,2684623235
2688094924,2687453262
2688101176,2687453263
2688445098,2687453356
2688611717,2687453394
2689182738,2687453536
2696215090,2695420489
2702638203,2700989436
2702658609,2700989439
2702669137,2700989441
2702724280,2700989449
2703131026,2700989539
2703139209,2700989540
2706456996,2703719348
2712536730,2711768170
2720652325,2718218240
2721414834,2718218426
2723171036,2721755590
2723203657,2721755597
2724050589,2721755811
2725203948,2724679040
2725310719,2724679066
2725319165,2724679067
2734064170,2731957998
2734069919,2731957999
2734076035,2731958000
2734080281,2731958001
2734089185,2731958002
2734096180,2731958003
2734099676,2731958004
2734104192,2731958005
2734112921,2731958006
2734115880,2731958007
2734122229,2731958008
2734129899,2731958009
2734133049,2731958010
2734143235,2731958011
2734145426,2731958012
2734154740,2731958013
2734159056,2731958014
2734167835,2731958015
2734174000,2731958016
2734179299,2731958017
2734185709,2731958018
2734192095,2731958019
2734196878,2731958020
2734204732,2731958021
2734209809,2731958022
2734212171,2731958023
2734221590,2731958024
2734228192,2731958025
2734234783,2731958026
2734235443,2731958027
2734242727,2731958028
2734251847,2731958029
2734257743,2731958030
2734259731,2731958031
2734267979,2731958032
2734275684,2731958033
2734283494,2731958034
2734286795,2731958035
2734300412,2731958037
2734306259,2731958038
2736057191,2734482396
2736071291,2734482398
2736100584,2734482402
2736400622,2734482494
2736407308,2734482495
2736417099,2734482496
2736422239,2734482497
2736426547,2734482498
2736435196,2734482499
2736440452,2734482500
2736442864,2734482501
2736451291,2734482502
2736456949,2734482503
2736465445,2734482504
2736470981,2734482505
2736475375,2734482506
2736481807,2734482507
2736486924,2734482508
2736492030,2734482509
2736497853,2734482510
2736507166,2734482511
2736509295,2734482512
2736520573,2734482513
2736524429,2734482514
2736530995,2734482515
2736535585,2734482516
2736540620,2734482517
2736554586,2734482519
2736566922,2734482520
2736572545,2734482521
2736592322,2734482524
2736623471,2734482529
2741789998,2740892067
2741796304,2740892068
2775858914,2775506784
637052475,637000218
639189753,638341161
639325594,639279310
2505324565,2505313002
2505347474,2505313005
2507354135,2507262019
2507373485,2507262021
2510581646,2510461024
2510596943,2510461026
2510611252,2510461029
2510638960,2510461032
2539966925,2537562155
2546102253,2545824565
2546649715,2545824744
2549716086,2548876758
2550948976,2548877050
2558604289,2558309081
2558733101,2558309120
2563667030,2563366590
2566209770,2565956573
2566215848,2565956574
2566221928,2565956575
2566227968,2565956576
2566234044,2565956577
2566240061,2565956578
2568564010,2568526011
2569321613,2568526231
2569368309,2568526245
2569612896,2568526317
2570440758,2568526577
2571007524,2568526744
2571792731,2571042222
2571863615,2571042242
2572107272,2571042318
2572400959,2571042396
2572492176,2571042424
2572809409,2571042519
2572809827,2571042519
2573937882,2571042854
2574414203,2574179764
2575225304,2574179988
2576872166,2576861003
2577082399,2576861056
2579872228,2579778525
2579934209,2579778540
2579955521,2579778545
2580015728,2579778558
2580106083,2579778580
2580665760,2579778711
2580859002,2579778756
2581192514,2579778838
2581661560,2579778948
2581671158,2579778950
2581683424,2579778953
2581752083,2579778970
2582061831,2579779047
2582233084,2579779087
2582253432,2579779091
2583897123,2582580913
2583938966,2582580921
2583973890,2582580928
2584146754,2582580982
2610344659,2609459869
2619398387,2617271286
2629190791,2627853842
2632804416,2630968680
2638654411,2636415941
2641707938,2639763030
2645986842,2645727560
2648087093,2645728046
2649365592,2648501304
2652246111,2651869646
2657719974,2657245007
2660647133,2660238005
2663257152,2660238658
2663298951,2660238666
2663375185,2660238684
2665158832,2663762977
2668281679,2667527464
2668568106,2667527556
2669732126,2667527847
2672552067,2671180382
2672611605,2671180397
2672676834,2671180414
2672785082,2671180440
2672802754,2671180445
2672939453,2671180478
2672969902,2671180484
2673094023,2671180515
2673264574,2671180558
2673272160,2671180560
2673469654,2671180611
2673754083,2671180678
2673879882,2671180708
2674086326,2671180760
2674274488,2671180811
2674345981,2671180825
2674363372,2671180829
2674822397,2671180937
2675156623,2671181021
2675448381,2671181088
2675626939,2671181129
2675717372,2671181149
2677623010,2675903353
2677649939,2675903363
2677725292,2675903378
2678017177,2675903450
2678448410,2675903566
2678519899,2675903584
2678860826,2675903669
2678883598,2675903677
2683893341,2681813354
2683893785,2681813355
2683901158,2681813356
2683912852,2681813357
2683919187,2681813358
2683933469,2681813362
2685769527,2684622814
2686979119,2684623148
2687471874,2687453104
2687952355,2687453227
2688273027,2687453307
2688417467,2687453349
2688933491,2687453472
2689154887,2687453531
2689228957,2687453547
2689325787,2687453571
2692249473,2690316101
2692408671,2690316141
2692459398,2690316151
2692696168,2690316209
2692836932,2690316240
2692847439,2690316242
2693003419,2690316279
2693109312,2690316305
2693136747,2690316310
2693225797,2690316331
2693238044,2690316332
2693580570,2693429537
2693634323,2693429551
2693910899,2693429616
2693954593,2693429626
2694155971,2693429671
2694379096,2693429724
2694401205,2693429729
2694565876,2693429767
2694599348,2693429775
2695816159,2695420396
2695873675,2695420408
2696052686,2695420452
2696095124,2695420461
2696174214,2695420481
2696339122,2695420515
2696350492,2695420518
2696365544,2695420520
2696649270,2695420590
2696849954,2695420633
2696861034,2695420637
2696881208,2695420642
2697008576,2695420673
2697141765,2695420706
2697150894,2695420707
2697282479,2695420740
2697288830,2695420741
2697326414,2695420749
2697469608,2695420785
2697511175,2695420795
2697517140,2695420796
2697757637,2695420853
2697774541,2695420858
2697825067,2695420867
2698000239,2695420907
2698007552,2695420908
2698013965,2695420909
2698758352,2698536356
2698957093,2698536405
2698961117,2698536406
2698995210,2698536412
2699056042,2698536426
2699240093,2698536472
2699318650,2698536490
2702662303,2700989440
2702675105,2700989442
2702681964,2700989443
2702688964,2700989444
2702698061,2700989445
2702712258,2700989447
2702717580,2700989448
2703112489,2700989536
2707145842,2706794515
2707596496,2706794599
2721334777,2718218406
2721406626,2718218424
2723164830,2721755589
2725161428,2724679032
2725192473,2724679038
2725443854,2724679100
2725450242,2724679101
2736067869,2734482397
2736076700,2734482399
2736092085,2734482401
2736547059,2734482518
2736577416,2734482522
2736595877,2734482525
2736614812,2734482528
2741799048,2740892069
2741805190,2740892070
2741811122,2740892071
2741817039,2740892072
2741869949,2740892081
2741877756,2740892082
2741881788,2740892083
2741889704,2740892084
2741893482,2740892085
2741902858,2740892086
2741908807,2740892087
2741936040,2740892092
2741940929,2740892093
2741948134,2740892094
2744803797,2744054570
643545010,643348568
2580895124,2579778766
2501848379,2501846300
2502838549,2502790010
2519452374,2519103093
2520998653,2519899785
2575993637,2574180211
2507375030,2507262022
2510602219,2510461027
2540479271,2540341042
2563015173,2562617103
2582176016,2579779074
2621118344,2619619250
2674172753,2671180784
2687293729,2684623234
2688951268,2687453477
2721176699,2718218368
2741722120,2740892057
2741727760,2740892058
2741736014,2740892059
2519165314,2519103020
2535009845,2534681679
2552302634,2551306212
2556075410,2554235471
2572050921,2571042302
2573160740,2571042625
2573337352,2571042676
2573413438,2571042699
2573676156,2571042775
2574096848,2571042900
2575072321,2574179945
2575717550,2574180134
2575725260,2574180135
2580583717,2579778693
2581145895,2579778827
2601454850,2600255231
2609991599,2609459787
2618429079,2617271009
2641632496,2639763011
2646261390,2645727626
2687940252,2687453225
2719175373,2718217881
2723192624,2721755595
2725778872,2724679180
2736610648,2734482527
2540675890,2540341118
2570388110,2568526560
2570881415,2568526708
2573905741,2571042843
2574599720,2574179807
2575442222,2574180050
2575690221,2574180126
2580764313,2579778733
2581132025,2579778823
2581528875,2579778915
2582125041,2579779063
2582213717,2579779083
2583838469,2582580900
2584125078,2582580978
2620994086,2619619219
2621000414,2619619220
2621007003,2619619221
2621013465,2619619222
2665509175,2663763067
2687545083,2687453120
2702704741,2700989446
2741755467,2740892062
2741759548,2740892063
2741990605,2740892101
2747844909,2747842400
2747851068,2747842401
2546113342,2545824567
2546116427,2545824568
2552013996,2551306150
2555185624,2554235218
2555220481,2554235224
2563769184,2563366717
2569278395,2568526219
2570824706,2568526692
2570901386,2568526712
2571639991,2571042176
2572962827,2571042564
2580787243,2579778739
2580887220,2579778761
2581764753,2579778972
2582102766,2579779057
2582321742,2579779106
2583755087,2582580883
2583798468,2582580893
2585925077,2585427615
2598481772,2597490142
2668763653,2667527606
2669084550,2667527692
2669498213,2667527790
2670515279,2667528033
2685765233,2684622813
2685784551,2684622816
2687909587,2687453218
2688088211,2687453261
2688714951,2687453418
2689084174,2687453514
2702384004,2700989384
2702620807,2700989433
2734293342,2731958036
2736086300,2734482400
2736605285,2734482526
2741742115,2740892060
2741748734,2740892061
2741978715,2740892099
2741984040,2740892100
638742062,638341159
2554815600,2554235132
2570503453,2568526595
2573787836,2571042807
2575577832,2574180090
2669021064,2667527676
2529813555,2529292743
2539965223,2537562154
2559655327,2558860367
2581329649,2579778868
2729056358,2728369079
2741835639,2740892075
2569060951,2568526153
2572877496,2571042540
2646479140,2645727675
2660414652,2660237944
2665496188,2663763064
2741913773,2740892088
2741918065,2740892089
2741925925,2740892090
2741931446,2740892091
2572046658,2571042301
2572779898,2571042514
2583875036,2582580909
2718760208,2718217765
2720517839,2718218206
2720664086,2718218242
2720960615,2718218317
2721170540,2718218367
2721421676,2718218427
2723541889,2721755680
2724060062,2721755813
2576952366,2576861022
2647392639,2645727884
2654882662,2654587563
2649659884,2648501374
2688900014,2687453465
2659185507,2657245489
2659911143,2657245673
2678899568,2675903679
2678276673,2675903518
2685550176,2684622752
2685741112,2684622809
2741823004,2740892073
2741831791,2740892074
2741842211,2740892076
2741850896,2740892077
2685748399,2684622810
2741772698,2740892065
2741777964,2740892066
2691901917,2690316016
2736582456,2734482523
2744650623,2744054530
2586141652,2585427671
2575728927,2574180135
2609995185,2609459787
2610920936,2609459975
2675622776,2671181129
2687939203,2687453225
2736550327,2734482518
2645979956,2645727558
640812264,640753042
2647124439,2645727823
2649225208,2648501267
2677358054,2675903282
2647897618,2645728003
2670674748,2667528072
2501851726,2501846300
2502837147,2502790010
2505325455,2505313002
2507358804,2507262019
2507371435,2507262021
2507375272,2507262022
2507381600,2507262023
2507392177,2507262024
2510578863,2510461024
2510587822,2510461025
2510592416,2510461026
2510602001,2510461027
2510605931,2510461028
2510612335,2510461029
2510628685,2510461031
2510641214,2510461033
2510648824,2510461034
2510658424,2510461035
2510668714,2510461036
2511081566,2510917011
2511854541,2511231165
2513460960,2513237054
2514264624,2513237259
2516498623,2516493000
2519454723,2519103093
2520997318,2519899785
2525600363,2524614738
2529809426,2529292742
2531671213,2529293227
2531674887,2529293228
2535015408,2534681679
2537636025,2537561515
2539972241,2537562155
2540476947,2540341042
2541810246,2541047093
2546099911,2545824565
2546115637,2545824567
2546118972,2545824568
2546652379,2545824744
2549712960,2548876757
2549719015,2548876758
2550947783,2548877050
2551836265,2551306114
2552009570,2551306150
2555185026,2554235218
2555217944,2554235224
2556077411,2554235471
2559380812,2558860267
2559654593,2558860367
2563773760,2563366717
2568740443,2568526052
2569281061,2568526219
2569371750,2568526245
2569612416,2568526317
2570076049,2568526461
2570390627,2568526560
2570444613,2568526577
2570502738,2568526595
2570828394,2568526692
2570885569,2568526708
2570898093,2568526712
2571642664,2571042176
2571656622,2571042179
2571797022,2571042222
2572044852,2571042301
2572053361,2571042302
2572348906,2571042380
2572494617,2571042424
2572875885,2571042540
2572960085,2571042564
2573164870,2571042625
2573231432,2571042644
2573239120,2571042646
2573330269,2571042674
2573338604,2571042676
2573415904,2571042699
2573569608,2571042745
2573678653,2571042775
2573785374,2571042807
2573909417,2571042843
2573936810,2571042854
2574033546,2571042881
2574095219,2571042900
2574106537,2571042902
2574416659,2574179764
2574602118,2574179807
2575071536,2574179945
2575227154,2574179988
2575293402,2574180006
2575443537,2574180050
2575580376,2574180090
2575688337,2574180126
2575776424,2574180151
2575852101,2574180171
2575995039,2574180211
2576289520,2574180290
2576422709,2574180328
2576954867,2576861022
2577080289,2576861056
2577667369,2576861223
2578031782,2576861329
2579793358,2579778504
2579931926,2579778540
2580012889,2579778558
2580075833,2579778572
2580108408,2579778580
2580130495,2579778585
2580137884,2579778586
2580168692,2579778594
2580272663,2579778617
2580285818,2579778620
2580438725,2579778655
2580556339,2579778687
2580565824,2579778688
2580586139,2579778693
2580598141,2579778696
2580638048,2579778704
2580665298,2579778711
2580766877,2579778733
2580790646,2579778739
2581029562,2579778799
2581127587,2579778822
2581133906,2579778823
2581148209,2579778827
2581196744,2579778838
2581212244,2579778841
2581224263,2579778843
2581263394,2579778853
2581272510,2579778855
2581293279,2579778860
2581328020,2579778868
2581449814,2579778897
2581494420,2579778907
2581518907,2579778912
2581532127,2579778915
2581584488,2579778927
2581663954,2579778948
2581687759,2579778953
2581762236,2579778972
2581832923,2579778987
2581882588,2579779000
2581943389,2579779017
2581979767,2579779027
2582058694,2579779047
2582099851,2579779057
2582105187,2579779059
2582127540,2579779063
2582213157,2579779083
2582255889,2579779091
2582320126,2579779106
2582337239,2579779110
2582423204,2579779132
2582457545,2579779140
2583757695,2582580883
2583800665,2582580893
2583809677,2582580894
2583840991,2582580900
2583866523,2582580907
2583883107,2582580910
2583899075,2582580913
2583937172,2582580921
2583948720,2582580923
2583971393,2582580928
2584116886,2582580977
2584122068,2582580978
2584145746,2582580982
2584159596,2582580985
2586145029,2585427671
2598022712,2597489934
2598080710,2597489949
2598086510,2597489950
2598092310,2597489951
2598108239,2597489954
2598478033,2597490142
2601453421,2600255231
2608380568,2606217733
2610347309,2609459869
2610921591,2609459975
2611208994,2609460049
2611236290,2609460055
2616090342,2615840571
2616097200,2615840572
2616102067,2615840573
2618580255,2617271040
2619265328,2617271249
2619395614,2617271286
2620997282,2619619219
2621003619,2619619220
2621010218,2619619221
2621016699,2619619222
2621117265,2619619250
2628803326,2627853747
2629189839,2627853842
2629597413,2627853942
2629676835,2627853962
2630191760,2627854093
2632801966,2630968680
2639365920,2636416113
2640766042,2639762801
2641576133,2639762996
2641634934,2639763011
2641706360,2639763030
2645774930,2645727511
2646020229,2645727567
2646241145,2645727620
2646262300,2645727626
2647395535,2645727884
2649366918,2648501304
2649749584,2648501394
2651703134,2648501891
2652244945,2651869646
2654878526,2654587563
2655447806,2654587699
2655470434,2654587704
2655830045,2654587800
2659184473,2657245489
2659912057,2657245673
2659987056,2657245692
2660412212,2660237944
2660646054,2660238005
2661373126,2660238192
2661681429,2660238266
2663373934,2660238684
2663495380,2660238714
2665499252,2663763064
2665508987,2663763067
2666020211,2663763191
2666032117,2663763194
2667259941,2663763493
2667345688,2663763518
2668570113,2667527556
2668760969,2667527606
2669020254,2667527676
2669085630,2667527692
2669502553,2667527790
2669523710,2667527795
2669953604,2667527901
2670515464,2667528033
2672280915,2671180317
2672289452,2671180318
2672551269,2671180382
2672609706,2671180397
2672677892,2671180414
2672787917,2671180440
2672804288,2671180445
2672938411,2671180478
2672966258,2671180484
2673096842,2671180515
2673259385,2671180558
2673271853,2671180560
2673469575,2671180611
2673750079,2671180678
2673881063,2671180708
2674092101,2671180760
2674274689,2671180811
2674341074,2671180825
2674367938,2671180829
2674822677,2671180937
2674894762,2671180955
2675156744,2671181021
2675447224,2671181088
2675628910,2671181129
2675662278,2671181137
2675716371,2671181149
2677619392,2675903353
2677653602,2675903363
2677731666,2675903378
2678016425,2675903450
2678277330,2675903518
2678452772,2675903566
2678456657,2675903567
2678522390,2675903584
2678856396,2675903669
2678888376,2675903677
2678900012,2675903679
2683888529,2681813354
2683897348,2681813355
2683902054,2681813356
2683910937,2681813357
2683916823,2681813358
2683932780,2681813362
2684802843,2684622547
2685193648,2684622643
2685548105,2684622752
2685554113,2684622753
2685563522,2684622754
2685566787,2684622755
2685570922,2684622756
2685582223,2684622757
2685586735,2684622758
2685594163,2684622759
2685596372,2684622760
2685604665,2684622761
2685609662,2684622762
2685741434,2684622809
2685745355,2684622810
2685755843,2684622811
2685766173,2684622813
2685783108,2684622816
2686676054,2684623070
2686981584,2684623148
2687296203,2684623234
2687302204,2684623235
2687474228,2687453104
2687548319,2687453120
2687912274,2687453218
2687955040,2687453227
2688090957,2687453261
2688097367,2687453262
2688103823,2687453263
2688275380,2687453307
2688419884,2687453349
2688614053,2687453394
2688717625,2687453418
2688848828,2687453452
2688953823,2687453477
2689086860,2687453514
2689157331,2687453531
2689185496,2687453536
2689231480,2687453547
2691905878,2690316016
2692251160,2690316101
2692409121,2690316141
2692458358,2690316151
2692697311,2690316209
2692836320,2690316240
2692842639,2690316242
2693005903,2690316279
2693108752,2690316305
2693132958,2690316310
2693226452,2690316331
2693233331,2690316332
2693585422,2693429537
2693638921,2693429551
2693912458,2693429616
2693951561,2693429626
2694158086,2693429671
2694374745,2693429724
2694396947,2693429729
2694560945,2693429767
2694594850,2693429775
2695635002,2695420356
2695814006,2695420396
2695869895,2695420408
2696051214,2695420452
2696092749,2695420461
2696175639,2695420481
2696335525,2695420515
2696352463,2695420518
2696359984,2695420520
2696651151,2695420590
2696845178,2695420633
2696861729,2695420637
2696881754,2695420642
2697009942,2695420673
2697142162,2695420706
2697152877,2695420707
2697285459,2695420740
2697288128,2695420741
2697325728,2695420749
2697465314,2695420785
2697512221,2695420795
2697519560,2695420796
2697759743,2695420853
2697777157,2695420858
2697820655,2695420867
2697997975,2695420907
2698005843,2695420908
2698015910,2695420909
2698756271,2698536356
2698957527,2698536405
2698961697,2698536406
2698990370,2698536412
2699056626,2698536426
2699242132,2698536472
2699313872,2698536490
2702384763,2700989384
2702392998,2700989385
2702396130,2700989386
2702401467,2700989387
2702413586,2700989388
2702624710,2700989433
2702627272,2700989434
2702636468,2700989435
2702640259,2700989436
2702644560,2700989437
2702649891,2700989438
2702657028,2700989439
2702666197,2700989440
2702669681,2700989441
2702682671,2700989443
2702701915,2700989446
2702721554,2700989449
2703112256,2700989536
2703121396,2700989537
2703127880,2700989538
2703137039,2700989540
2707146555,2706794515
2707599360,2706794599
2712534840,2711768170
2720654860,2718218240
2721179058,2718218368
2721417417,2718218426
2723173381,2721755590
2723195146,2721755595
2723206383,2721755597
2724053172,2721755811
2725156643,2724679032
2725191094,2724679038
2725200112,2724679040
2725311626,2724679066
2725314215,2724679067
2725440236,2724679100
2725445606,2724679101
2734060926,2731957998
2734070705,2731957999
2734076733,2731958000
2734078795,2731958001
2734088790,2731958002
2734091456,2731958003
2734101187,2731958004
2734103492,2731958005
2734112102,2731958006
2734114655,2731958007
2734125829,2731958008
2734127769,2731958009
2734134795,2731958010
2734146267,2731958012
2734152857,2731958013
2734158375,2731958014
2734163372,2731958015
2734174486,2731958016
2734175220,2731958017
2734186312,2731958018
2734197207,2731958020
2734202511,2731958021
2734205714,2731958022
2734215059,2731958023
2734221228,2731958024
2734223698,2731958025
2734230144,2731958026
2734238613,2731958027
2734244988,2731958028
2734251578,2731958029
2734255374,2731958030
2734263665,2731958031
2734270639,2731958032
2734277277,2731958033
2734282943,2731958034
2734287308,2731958035
2734291735,2731958036
2734298151,2731958037
2734304585,2731958038
2736056639,2734482396
2736066802,2734482397
2736076641,2734482399
2736083539,2734482400
2736095196,2734482401
2736096340,2734482402
2736401286,2734482494
2736411777,2734482495
2736412843,2734482496
2736420653,2734482497
2736429924,2734482498
2736434674,2734482499
2736440920,2734482500
2736447122,2734482501
2736453303,2734482502
2736455521,2734482503
2736461600,2734482504
2736467322,2734482505
2736477160,2734482506
2736484006,2734482507
2736486142,2734482508
2736494660,2734482509
2736500935,2734482510
2736504255,2734482511
2736511926,2734482512
2736516544,2734482513
2736522314,2734482514
2736528793,2734482515
2736536605,2734482516
2736539266,2734482517
2736551899,2734482518
2736584282,2734482523
2736592095,2734482524
2736594995,2734482525
2736605771,2734482526
2736611308,2734482527
2736617709,2734482528
2736621396,2734482529
2741727078,2740892057
2741730289,2740892058
2741735488,2740892059
2741745615,2740892060
2741747430,2740892061
2741754976,2740892062
2741762125,2740892063
2741773344,2740892065
2741780828,2740892066
2741798396,2740892069
2741803961,2740892070
2741812855,2740892071
2741819349,2740892072
2741822566,2740892073
2741828910,2740892074
2741835859,2740892075
2741841011,2740892076
2741847764,2740892077
2741873930,2740892081
2741877315,2740892082
2741885167,2740892083
2741892304,2740892084
2741897638,2740892085
2741900563,2740892086
2741906401,2740892087
2741913311,2740892088
2741919303,2740892089
2741923636,2740892090
2741930375,2740892091
2741936999,2740892092
2741957109,2740892095
2741960494,2740892096
2741964745,2740892097
2741972476,2740892098
2741978095,2740892099
2741983803,2740892100
2741994716,2740892101
2744647935,2744054530
2744806950,2744054570
2745248062,2744054676
2745253783,2744054677
2745259931,2744054678
2747846967,2747842400
2747853016,2747842401
2775862570,2775506784
637055528,637000218
638751550,638341158
639192433,638341161
639328018,639279310
650203492,649989990
2511931578,2511231183
2529815586,2529292743
2535009010,2534681678
2539966336,2537562154
2558596162,2558309079
2558734893,2558309120
2563012364,2562617103
2563670229,2563366590
